tweetId,date,username,tweet,label,cleantweet
1366259568385298432,2021-03-01 05:30:39,ilhamryant,Kursi kerja selama WFH (brb peregangan takut skoliosis) https://t.co/GcuDFU9AWT,1,kursi kerja lama wfh brb regang takut skoliosis
1361211771382468609,2021-02-15 07:12:31,kominfotikjp,"Hallo Sohib Jakpus 👋🏻, musim hujan gini bikin kita ngantuk terus ya.

Kalau Sohib Jakpus ngantuk pastinya menghambat pekerjaan kalian dong, terutama yang
sedang Work From Home. https://t.co/BXAhn3Fc47",0,hallo sohib jakpus musim hujan gin bikin ngantuk terus ya kalau sohib jakpus ngantuk pasti hambat kerja kalian dong utama sedang work from home
1365542513872756737,2021-02-27 06:01:20,g9_44,udh berharap bgt kuliah offline tp keknya ttp online:),0,udh harap bgt kuliah offline kek ttp online
1366225964020064258,2021-03-01 03:17:07,Ayulstrrr18,"selamat beraktifitas kuliah online again. semangat senin🤩 
#maret",1,selamat beraktifitas kuliah online again semangat senin bintang
1365948305784496129,2021-02-28 08:53:48,rizalindis,Berdasarkan jadwal besok yg ngantor saya doang. Yg laen wfh. Hehehe,0,dasar jadwal besok ngantor doang laen wfh hehehe
1364902465749983235,2021-02-25 11:38:01,futureh48195994,Besok wfh tapi harus ke kantor tuh gimana ya😑,0,besok wfh harus kantor tuh gimana datar
1361847304953585665,2021-02-17 01:17:54,officialnova_id,"Demi membantu para difabel yang kesulitan menggunakan transportasi umum, Triyono dirikan Difa Bike City Tour &amp; Transport.

https://t.co/yBQy1xXca5",1,bantu pasu parasut difabel sulit guna transportasi umum triyono diri difa bike city tour amp transport
1360815110671851521,2021-02-14 04:56:19,CStupoker,"@koleksibarbar Situs Judi Online Terbaik
Itupoker - Situs Judi Kartu Online Terbesar dan Terpercaya di Indonesia

* BONUS CASHBACK 0.3%
* BONUS REFERRAL 20% SEUMUR HIDUP
* LAYANAN CUSTOMER SERVICE 24 JAM
* PRESENTASE KEMENANGAN PALING TINGGI

Pusat Bantuan ituPoker
https://t.co/895JlukUyu",0,situs judi online baik itupoker - situs judi kartu online besar percaya indonesia bonus cashback bonus referral umur hidup layan customer service jam presentase menang paling tinggi pusat bantu itupoker
1365122954871275522,2021-02-26 02:14:09,bayuwardanii,"3 bulan wfh dengan meja dan kursi ngasal, rasanya bahu pinggang dan pundak ku seperti mengajukan surat resign.",0,bulan wfh meja kursi ngasal rasa bahu pinggang pundak ku aju surat resign
1365245849966579713,2021-02-26 10:22:30,collegemfs,"[cm] halo guys, aku mau minta tolong untuk isi kuesioner mengenai Pengaruh Penggunaan Media Pembelajaran Daring Terhadap Minat dan Hasil Belajar Mahasiswa. Mohon bantuannya yaa, reply aja nanti aku dm satu2, makasih🤍",1,cm halo guys aku mau minta untuk isi kuesioner kena pengaruh guna media ajar daring minat hasil ajar mahasiswa mohon bantu yaa reply aja aku dm satu makasih hati
1361288506480320516,2021-02-15 12:17:26,_yosi_h,"@yusuf_dumdum Kalo work bisa from home, demo juga harusnya bisa from home aja.",1,kalo work from home demo harus from home aja
1366240957910315009,2021-03-01 04:16:42,drizzyg0tamoney,fak sange disaat kuliah online tuh ceritanya gmn,0,fak sange saat kuliah online tuh cerita bagaimana
1361332604092387330,2021-02-15 15:12:39,PaopeiSuper,"@subtanyarl orang nikah mah cuma sekali nder... klo kuliah kan masih ada batas maksimal ""bolos"" nya... klo pun masih mau hadir kuliah, selama masih online kan bisa aja nyambi kuliah sama bridesmaid nya...",0,orang nikah mah cuma sekali nder klo kuliah kan ada batas maksimal bolos nya klo mau hadir kuliah lama masih online kan aja nyambi kuliah sama bridesmaid nya
1364360377992024066,2021-02-23 23:43:57,DewiAbsensi,Absensi sekolah online lengkap dengan berbagai fitur yang memudahkan aktivitas pembelajaran jarak jauhmu👥. Guru dan siswa dapat mengakses https://t.co/Ijv7P6WdyM di komputer dan App https://t.co/Ijv7P6WdyM di ponsel👀. https://t.co/UMnkCALtQn,1,absensi sekolah online lengkap bagai fitur mudah aktivitas ajar jarak jauh guru siswa akses komputer app ponsel mata
1366067229343707137,2021-02-28 16:46:22,AnnisaPirana1,Ko masih banyak yg gatau WFH sih? 🙁,0,komando banyak gatau wfh sih cemberut
1362797466769182725,2021-02-19 16:13:30,masprasst96,"Bukan pda tempatnya sih sambat, tapi tak pikir pikir, semenjak ada wfh ini lha kok boyok ku rasanya kek gimana gitu, kek nyeri senut senut, dan bikin sering ketiduran",0,bukan pda tempat sih sambat tak pikir pikir semenjak wfh lha kok boyok ku rasa kek gimana gitu kek nyeri senut senut bikin sering tidur
1365165879172820993,2021-02-26 05:04:43,aisyahiyang,"@LayangMachu @ezash Ber-4 kak suami sering wfh, anak masih kecil2 sih 5 sama 3 taun. Bisa hemat mungkin karena ini https://t.co/mZtWgFbcmU",1,ber- kak suami sering wfh anak kecil sih sama taun hemat mungkin ini
1363789778148188161,2021-02-22 09:56:35,bunnybeanie_,"Btw, karna lagi sibuk2nya daring dan kuliah keknya aku bakal jarang mampir kesini buat jb2 huhuuu. Tadinya aku mau bolak2ik tapi kayanya ga memungkinkan, jadi aku mau pamit rest duluuu ya moots~",1,btw karna sibuk daring kuliah kek aku bakal jarang mampir kesini buat jb huhuuu tadi aku mau bolakik kaya mungkin jadi aku mau pamit rest duluuu moots
1363015782330888196,2021-02-20 06:41:00,R45H1D1,"kelas biase: faham , tak banyak keje
kelas online: tak faham , banyak keje",0,kelas biase faham tak banyak keje kelas online tak faham banyak keje
1365919961818951682,2021-02-28 07:01:11,afiezatulakhma,"minggu ni work from home, ayuh kita berusaha dengan gigih!",1,minggu ni work from home ayuh usaha gigih
1362246583580942337,2021-02-18 03:44:29,UnivTerbuka,"@Hukama_Hilmy [2/2] Untuk layanan bantuan belajar, UT menyediakan layanan Tutorial Online dan Tutorial Tatap Muka. 

Info lengkapnya pd katalog penyelenggaraan 220/2021 edisi 2 di https://t.co/HQZYUjYYH6 atau hub Hallo UT di 1500024 (tkn 0 u/bicara dgn call center)
Terima kasih

CC_Jen",1,layan bantu ajar ut sedia layan tutorial online tutorial tatap muka informasi lengkap katalog selenggara edisi atau hub hallo ut tkn u bicara call center terima kasih cc jen
1361494976501145606,2021-02-16 01:57:52,Estebu___,Selama jadi mahasiswa ga pernah ngerasain kelas daring. Pas kerja tiap hari daring muluu,1,lama jadi mahasiswa pernah ngerasain kelas daring pas kerja tiap hari daring mulu
1366232021593284609,2021-03-01 03:41:11,yuniar_dwi,Hari pertama wfh lagi. Bingung mulai dari mana saking lamanya rebahan. Antara senang tapi kaya sayang.,1,hari pertama wfh lagi bingung mulai mana saking lama rebah senang kaya sayang
1361475958692225025,2021-02-16 00:42:18,Fifin__ff,Cola mau ikut kuliah online mbak https://t.co/640yoH1Ouu,1,cola mau ikut kuliah online mbak
1361520261120450561,2021-02-16 03:38:20,EnkKipotrid123,@mikanakal99 Kamu gak ke kantor ko online trd,0,kamu gak kantor komando online trd
1363044139768586245,2021-02-20 08:33:41,collegemenfess,[cm] info dong ada yg pernah magang dikompas? itu sistemnya wfh ya?makasih,1,cm informasi dong yang pernah magang kompas sistem wfh ya makasih
1365129084011913219,2021-02-26 02:38:31,aiyenagisajin,"AKU BUTUH TRANS INDO :)
LG KELAS ONLINE AKU INI TOLONG :)",1,aku butuh trans indo kelas online aku tolong
1362873367301296131,2021-02-19 21:15:06,_ketiduranterus,"""pak wfh ya, banjir""

alasan valid jakartans",1,pak wfh ya banjir alas valid jakartans
1362290627958874112,2021-02-18 06:39:30,ADonghaelee,Wow adek aku ada kelas online trus temennya ada yang salah kirim chat ke everyone di zoom pdhl ada dosennya omg omg omg 🙀🙀😱😱😱😱😱 https://t.co/hHUaGWEeio,0,wow adek aku kelas online trus temennya yang salah kirim chat everyone zoom pdhl dosen omg omg omg teriak teriak teriak teriak teriak
1362972597961388036,2021-02-20 03:49:24,Ay_bucinBangtan,"@aerchivex Ya jangan minta , kasian . Kamu Masi sekolah? Kerja online aja",1,jangan minta kasi kamu mas sekolah kerja online aja
1362635155509182465,2021-02-19 05:28:32,bunsondan,@raissa_101 atasanku wfh kasjakskwk degdegan akutu kalo di kantor sendiri wkwkwkwkw,1,atas wfh kasjakskwk degdegan akutu kalo kantor sendiri wkwkwkwkw
1364940696067575816,2021-02-25 14:09:55,sexiest_Garbage,Pen wfh terus w. Uda lupa cara berinteraksi sama manusia lain,1,pen wfh terus w uda lupa cara interaksi sama manusia
1365227375353417728,2021-02-26 09:09:05,dipanggilbaris,"Adik adik tercinta, kalau memang tidak ada tugas jangan bilang banyak tugas , kalau memang tidak ada kelas online jangan bilang ada kelas hanya demi menghindari orang tua mu yang mau minta tolong di rumah, ya.... ❤️",1,adik adik cinta kalau memang tugas jangan bilang banyak tugas kalau memang ada kelas online jangan bilang ada kelas demi hindar orang tua mu mau minta di rumah ya hati
1361164055931592704,2021-02-15 04:02:54,oktavianusalvin,"@subtanyarl Lebih penting spek sih nder, kalau kuliah cuma perlu ms office dan online meeting minim ram 4gb ssd, merek ga ngaruh banyak asus/acer/ lenovo/hp dll dan harga paling 4-5an",1,lebih penting spek sih nder kalau kuliah cuma perlu manuscript office online meeting minim ram gb ssd merek ngaruh banyak asus acer lenovo hp dan harga paling -an
1364304174561726464,2021-02-23 20:00:37,lonjwns,"Perkara uang bayaran kuliah misalnya. Kan jd polemik di banyak universitas (terutama negeri) krn pembelajaran online tuh.
Bayangin aja kalo gaada orang yg bersedia ngurusin organisasi kampus. Gak bakal ada yg bakal mengimbangi dan mengawasi kebijakan2 yg dibuat oleh rektorat.",0,perkara uang bayar kuliah misal kan jadi polemik banyak universitas utama negeri ajar online tuh bayangin aja kalo gaada orang sedia ngurusin organisasi kampus gak bakal bakal imbang awas bijak yang buat rektorat
1362771877328904193,2021-02-19 14:31:49,dodon_jerry,"Layanan Mobile JKN mempermudah antrian
Ngga perlu dateng pagi pagi dan menunggu lama hanya untuk nomor antrian lagi
 https://t.co/iDTl2nVF8l

#BPJSKesehatan #BPJSMelayani
#GotongRoyongSemuaTertolong #JKNHadirUntukRakyat https://t.co/nGudo2PTkg",1,layan mobile jkn mudah antri ngga perlu dateng pagi pagi tunggu lama untuk nomor antri
1363660177954594817,2021-02-22 01:21:36,sy_ekak,Senin kuliah daring selalu🌈,1,senin kuliah daring selalu
1365232492131667975,2021-02-26 09:29:25,enuuuyyyyy,"Pertama tadi pagi udah siap siap tau tau sakit perut bgt jadi akhirnya ijin buat wfh
Abis itu konsul dokter grab, dikasih resep obat banyak pol 😐",0,pertama tadi pagi udah siap siap tahu tahu sakit perut bgt jadi akhir ijin buat wfh abis konsul dokter grab kasih resep obat banyak pol datar
1365134218083229696,2021-02-26 02:58:55,vkookni,@gryffinseok Lagi wfh ya kaa??,1,wfh kaa
1360432953285701632,2021-02-13 03:37:46,mbakSan_,"@m_rovik Iya sementara, ga wfh, mmg dirumahkan. Bulan ini dirumahkan, bulan depan masuk, gitu",1,iya sementara wfh mmg rumah bulan rumah bulan depan masuk gitu
1362618192539963398,2021-02-19 04:21:07,yooknanari,Ternyata aku gak kuat ikut kuliah online 😭😭😭,0,nyata aku gak kuat ikut kuliah online nang
1361511184046850050,2021-02-16 03:02:16,idunnoyau,kalo kuliah luar kota tp kuliah online harus satu daerah kampusnya ga si?,1,kalo kuliah luar kota kuliah online satu daerah kampus si
1363029485776330752,2021-02-20 07:35:27,CStupoker,"@MeikiMouse @cerpelainakal Situs Judi Online Terbaik
Itupoker - Situs Judi Kartu Online Terbesar dan Terpercaya di Indonesia

* BONUS CASHBACK 0.3%
* BONUS REFERRAL 20% SEUMUR HIDUP
* LAYANAN CUSTOMER SERVICE 24 JAM
* PRESENTASE KEMENANGAN PALING TINGGI

Pusat Bantuan ituPoker
https://t.co/895JlukUyu",0,situs judi online baik itupoker - situs judi kartu online besar percaya indonesia bonus cashback bonus referral umur hidup layan customer service jam presentase menang paling tinggi pusat bantu itupoker
1362314819483877376,2021-02-18 08:15:38,akuntansiupnvy,"Dalam rangka program Merdeka Belajar Kampus Merdeka (MBKM) mahasiswa UPNVY diberi kesempatan utk mengambil Mata Kuliah di luar kampus secara daring  bagi yg memenuhi persyaratan. Pendaftaran plg lambat tgl 25 Feb 2021. Tunggu apalagi, buruan daftar ❤️: https://t.co/QplG81XRQr",1,rangka program merdeka ajar kampus merdeka mbkm mahasiswa upnvy beri sempat ambil mata kuliah luar kampus daring yang penuh syarat daftar plg lambat tgl feb tunggu apalagi buru daftar hati
1363424239315902471,2021-02-21 09:44:04,WicaksonoIrsam,"*MENAKAR SKB 3 MENTERI DI TENGAH PEMBELAJARAN ONLINE*

Setahun covid-19 ‘menghalangi’ pembelajaran offline. Berbagai kesulitan dihadapi oleh guru, orang tua dan siswa. Dalam kondisi begitu, bukannya keluar terobosan baru dalam pembelajaran, malah keluar SKB 3 Menteri tentang ser https://t.co/W4aPyqdfWJ",0,takar skb menteri tengah ajar online tahun covid- halang ajar offline bagai sulit hadap guru orang tua siswa kondisi begitu bukan keluar terobos baru ajar malah keluar skb menteri ser
1366093785373888516,2021-02-28 18:31:53,collegemenfess,[cm] aku ketika kuliah online ga merhatiin gara gara ngantuk eh tiba-tiba  ditunjuk :))))) https://t.co/IKlgAgdoo6,1,cm aku kuliah online merhatiin gara gara ngantuk eh tiba tunjuk
1362393485400154113,2021-02-18 13:28:13,impatientsissy,"Ya Allah.. diriku, kuat kuat ya buat bolak balik, buat dompet juga kuat kuat yaa kuliah online nggak ada laptop..",1,allah diri kuat kuat buat bolak balik buat dompet kuat kuat yaa kuliah online ada laptop
1361867550028562436,2021-02-17 02:38:20,kring_pajak,"@marschalnh Hai, Kak.

Terkait belum menerima kode verifikasi,silakan cek spam/junk email Kakak terlebih dahulu.

Kakak juga dapat mengganti email yang terdaftar di DJP Online dengan email dari penyedia layanan email berbeda selain Gmail, kemudian silakan minta kode verifikasi kembali.
(1/3)",1,hai kak kait terima kode verifikasi sila cek spam junk email kakak lebih dahulu kakak dapat ganti email daftar djp online email sedia layan email beda gmail kemudian sila minta kode verifikasi kembali
1362999757677809665,2021-02-20 05:37:20,tatimmmmus,"Kuliah online, beli buku gak ya?
Tapi materi semua dari buku. Mana bukunya mihil-mihil :(",0,kuliah online beli buku gak ya materi semua buku mana buku mihil-mihil
1362629573800824835,2021-02-19 05:06:21,thanx4nothin_,"Udh temen kantor banyak yg wfh, pada kebanjiran pula, makin sepi aja ni kantor 😭",0,udh temen kantor banyak wfh banjir pula makin sepi aja ni kantor nang
1362994316319150082,2021-02-20 05:15:42,satupersen_id,"Nah untuk lo yang pingin curhat sama Mentor Satu Persen, bisa daftar di https://t.co/HlCHpiRURH yaa! https://t.co/tZzxwHa0Mc",1,nah lo pingin curah hati sama mentor satu persen daftar yaa
1362584770463473664,2021-02-19 02:08:19,Lensa_Buruk,@beepsbib Oo samalah WFH hari ni,1,oo sama wfh hari ni
1365855867602526211,2021-02-28 02:46:29,collegemenfess,"[cm] Pagi!🌞 Aku mau survei sebentar nih, banyak dari kalian yang bilang kalau “Ah, kuliah online bikin nggak ngerti materi!” . Menurut kalian, kenapa sih bisa sampe gak ngerti materi? Karena Dosen yg gak ngadain kelas daring kah? Tugas terlalu banyak? Atau apa?",0,cm pagi aku mau survei sebentar nih banyak kalian bilang kalau ah kuliah online bikin ngerti materi kalian sih sampe gak ngerti materi dosen gak ngadain kelas daring kah tugas terlalu banyak apa
1364767929003249666,2021-02-25 02:43:25,Zakia_ID,"Pagi ini, acara zoom kelas anak tidak jadi digelar karena listrik mati total. Wifi pun mati. Pembelajaran akan dikirimkan guru via video di group.
Semoga listriknya segera on kembali dan anak2 bisa belajar bersama kembali, meski online 🤗 Aamiiin 🤲",1,pagi ini acara zoom kelas anak jadi gelar listrik mati total wifi mati ajar kirim guru via video group moga listrik segera on dan anak ajar sama kembali meski online peluk aamiiin doa
1365173005719007232,2021-02-26 05:33:02,learnforlifee,@HOBIIMOOD kelas online pahamify yummm. aku nonton rekamannya di yt. ni linknya beb sapatau mau https://t.co/slmnCcZ5jt,1,kelas online pahamify yummm aku nonton rekam yt ni linknya beb sapatau mau
1362086271582019584,2021-02-17 17:07:28,collegemenfess,[cm] adakah yg kuliah daring tp ukt tetap aja normal gak ada potongan sepersen pun :) nasib kampus swasta ((:,0,cm ada kuliah daring ukt tetap aja normal gak potong persen nasib kampus swasta
1361907479404179458,2021-02-17 05:17:00,pajak_negara,"Selamat Siangg #SemetonPajak👫🏻

KP2KP Negara mengadakan Kelas Pajak Online dengan mengambil tema mengenai Edukasi Perpajakan :  Hak dan Kewajiban Perpajakan Wajib Pajak Orang Pribadi yang akan dilaksanakan pada :
hari, tanggal : Kamis, 18 Februari 2021
pukul: 10.00 s.d 10.40 WITA https://t.co/3ggGebXQMs",1,selamat siangg kpkp negara ada kelas pajak online ambil tema kena edukasi paja hak wajib paja wajib pajak orang pribadi akan laksana hari tanggal kamis februari pukul s d wita
1362328514976878593,2021-02-18 09:10:03,vedha6024072,"@pln_123 Belum ada yg telp kak &amp; kasi informasi ke sy, tp listrik sdh menyala,&amp; saya di info sama ibu2 komplek kalo petugas datang ke gardu komplek kami, terima kasih PLN, tlg dijaga jaringan listriknya krn posisi kami WFH &amp;anak2 sklh daring,&amp; sangat bergantung kepada ketersediaan listrik https://t.co/TP6e7Sntvm",1,ada telp kak amp kepala seksi informasi sy listrik nyala amp di informasi sama ibu komplek kalo tugas datang gardu komplek kami terima kasih pln tlg jaga jaring listrik posisi wfh amp anak sklh daring amp sangat gantung sedia listrik
1362761352763240449,2021-02-19 13:50:00,nayakagi,"@patricialeander typingnya tuh kek gini: 

Sy sngt sibuk mengatur 12 MK dan mencari t4 kuliah daring.",1,typingnya tuh kek gin sngt sibuk atur mk cari t kuliah daring
1361444793860038661,2021-02-15 22:38:27,namasteboii,"@HumansNoContext Daftar kredivo mudah banget, mau kredit hape? Bisa, mau pinjem uang juga bisa😅

yuk silahkan download dan daftar kredivo, jgn lupa siapkan KTP + NPWP dan akun belanja online seperti shopee, lazada, dll. pakai kode refferal dari kantor KRDSP015 agar tingkat acc tinggi https://t.co/nWgysjTBGI",1,daftar kredivo mudah banget mau kredit hape bisa mau pinjem uang bisa ketawa yuk silah download daftar kredivo jangan lupa siap ktp npwp akun belanja online shopee lazada lain pakai kode refferal kantor krdsp tingkat accord tinggi
1362528722083962884,2021-02-18 22:25:36,sumo993,SITUS HOKI PALING CENGLI Kamu Ingin pendapatan extra tp gak mau kerja?join ajang bergengsi game online berhadiah JUTAAN RUPIAH!!Kapan lagi main game bisa dapet duit? DAFTAR GRATIS .WA : +6281313492133 https://t.co/zejoa30Ooo,0,situs hoki paling cengli kamu dapat extra gak mau kerja join ajang gengsi game online hadiah juta rupiah kapan main game dapet duit daftar gratis wa
1362312412007788546,2021-02-18 08:06:04,kartinirohanii,Moki lagi nemenin kakak anggel kuliah online 🤎🐶 https://t.co/xfvQRnVVq8,1,mok nemenin kakak anggel kuliah online hati anjing
1361925907963727872,2021-02-17 06:30:14,_dhiyaaaaaa,"enaknya online, bisa kuliah sambil liburan xixi",1,enak online kuliah libur xixi
1360257720234901508,2021-02-12 16:01:27,tzuronimoo,@CallmeTann lumayan... kmaren2 online waktu udah agak jenuh kerja aja wkwk,1,lumayan kmaren online waktu udah jenuh kerja aja wkwk
1360740082886475777,2021-02-13 23:58:11,AmeliaHerdiani,"@echooche - LOWONGAN KERJA. -

✓ bisnis konsultan
✓ market analis
✓ asisten manager

  [ Bisa tes dan training secara online ]

More info :
✓ig : @amelieputri
✓line : ameliaherdiani9
✓wa : 085156556981",1,- lowong kerja - bisnis konsultan market analis asisten manager tes training online more informasi ig line ameliaherdiani wa
1360167165689741314,2021-02-12 10:01:37,OverseasIdol,"[#CNETZ] Platform video online yang dijuluki Youtube-nya China, #Bilibili sedang menghadapi tuduhan buruk #哔哩哔哩

https://t.co/ka9TsqCxV4",0,platform video online juluk youtube-nya china sedang hadap tuduh buruk
1366217079053934592,2021-03-01 02:41:49,autumnkkum,"Hari ini gue wfh di kamar aja karna lebih pewe ama meja kerja di kamar, yg gue takutin cuma kang paket dateng guenya gk denger karna keasikan pake earphones 😬 https://t.co/7lKAbIyKbt",1,hari gue wfh kamar aja karna lebih pewe ama meja kerja kamar gue takutin cuma kang paket dateng gue gk denger karna asi pake earphones diam
1360868363354824704,2021-02-14 08:27:56,RumiFitria,#FlatEarthCommunity_. Pembodohan Skala Besar Besaran. #education #educational #edukasi #pendidikan #pendidikanindonesia #pendidikananak #belajar #pembelajaran #daring,0,bodoh skala besar besar
1365239930192977921,2021-02-26 09:58:58,mewmerry,semoga wfh tetap ada meskipun udah ga pandemi lagi nantinya,1,moga wfh tetap meski udah pandemi nanti
1365921710722088960,2021-02-28 07:08:08,sahabatpickaww,"@sherpa701 bismillah jika paman berkenan saya sangat mau, butuh untuk keperluan kuliah yang sekarang ini masih daring bingung gimana lagi harus mengerjakan tugas sering kali telah dibuat dikarena file penuh jadi tidak bisa dibuka filenya😭😭",0,bismillah paman kenan sangat mau butuh perlu kuliah sekarang masih daring bingung gimana harus kerja tugas sering kali buat karena file penuh jadi bisa buka filenya nang
